hour,pv_kwh_per_kw,wind_kwh_per_kw,day_ahead_eur_per_mwh,co2_eur_per_t,section13k_kwh
5659,0.0001568478935529,0.0644942480786567,99.53,70.73,0.0
5660,0.0,0.0331497686888619,118.57,70.73,0.0
5661,0.0,0.0165620181017956,123.15,70.73,0.0
5662,0.0,0.0065620181017956,119.54,70.73,0.0
5663,0.0,0.0,100.5,70.73,100000.0
5664,0.0,0.0286891587649032,110.45,70.73,100000.0
5665,0.0,0.01,103.78,70.73,0.0
5666,0.0,0.0175642413760239,100.42,70.73,0.0
5667,0.0,0.0275642413760239,100.28,70.73,0.0
5668,0.0,0.0175642413760239,100.9,70.73,0.0
5669,0.0002256349831562,0.02,105.4,70.73,0.0
5670,0.0143454162348003,0.0180329569547236,101.02,70.73,0.0
5671,0.0408738547046702,0.0418389274537651,102.23,70.73,0.0
5672,0.100189404713203,0.0600603861903891,76.22,70.73,0.0
5673,0.0924691827630056,0.0131240362035913,15.0,70.73,0.0
5674,0.0831308554311647,0.0,-0.03,70.73,0.0
5675,0.084586069677833,0.0065620181017956,-6.85,70.73,0.0
5676,0.110342690284447,0.0065620181017956,-18.68,70.73,0.0
5677,0.0926438871918205,0.0065620181017956,-40.09,70.73,0.0
5678,0.103416932400703,0.0,-44.18,70.73,0.0
5679,0.193982457612738,0.0,-27.64,70.73,0.0
5680,0.173912376315008,0.0080329569547236,-8.15,70.73,0.0
5681,0.137211588953103,0.0375642413760239,-0.99,70.73,0.0
5682,0.0340718241879712,0.0862854759103628,71.68,70.73,0.0
5683,0.0002485839494683,0.1266534645112,91.52,70.73,0.0
5684,0.0,0.1266534645112,80.08,70.73,0.0
5685,0.0,0.1466534645112,68.91,70.73,0.0
5686,0.0,0.18424978165666,64.14,70.73,0.0
5687,0.0,0.316020057901998,50.0,70.73,0.0
5688,0.0,0.338179274334541,0.37,70.73,0.0
5689,0.0,0.408104279841949,-0.02,70.73,0.0
5690,0.0,0.3857371724264,-0.34,70.73,0.0
5691,0.0,0.525197321446706,-1.0,70.73,0.0
5692,0.0,0.419125892317283,-0.89,70.73,0.0
5693,0.0006122340933193,0.372333844233314,-0.42,70.73,0.0
5694,0.0154753290098771,0.370615032958517,-0.05,70.73,0.0
5695,0.0396695023029079,0.336525348919689,-0.01,70.73,0.0
5696,0.167561005816846,0.569923818094609,-0.01,70.73,0.0
5697,0.331120775485083,0.356142752016649,-1.39,70.73,0.0
5698,0.176900284258376,0.416517083901651,-6.07,70.73,0.0
5699,0.18144404504997,0.530651608397508,-10.1,70.73,0.0
5700,0.137079368836357,0.386801891111121,-15.5,70.73,0.0
5701,0.176618426372924,0.405454474437034,-20.01,70.73,0.0
5702,0.178854360135458,0.366551081404959,-19.83,70.73,0.0
5703,0.138110954948058,0.154962963657356,-10.15,70.73,0.0
5704,0.210826096108217,0.394760681637442,-5.01,70.73,0.0
5705,0.0984964809040789,0.190491510779677,1.0,70.73,0.0
5706,0.0088687473408565,0.436799781891017,87.04,70.73,0.0
5707,0.0,0.300208625304079,110.0,70.73,0.0
5708,0.0,0.125208258143543,119.45,70.73,0.0
5709,0.0,0.244303824562884,105.49,70.73,0.0
5710,0.0,0.515816947817895,99.7,70.73,0.0
5711,0.0,0.611659065662365,92.48,70.73,0.0
5712,0.0,0.646179046226293,92.75,70.73,0.0
5713,0.0,0.574069466773534,85.65,70.73,0.0
5714,0.0,0.639648650802207,80.94,70.73,0.0
5715,0.0,0.588966716506757,83.36,70.73,0.0
5716,0.0,0.690676606561706,82.43,70.73,0.0
5717,0.0009738795917024,0.703161627193003,83.48,70.73,0.0
5718,0.0243958856872445,0.598915251536215,113.11,70.73,0.0
5719,0.0724468329662223,0.560763459558439,153.69,70.73,0.0
5720,0.0760128463687848,0.743012372528892,130.97,70.73,0.0
5721,0.152410303533171,0.694788992058396,98.93,70.73,0.0
5722,0.122310682587184,0.78780411438535,77.0,70.73,0.0
5723,0.173618639252885,0.771321871675049,65.31,70.73,0.0
5724,0.1231850251435,0.498961107543665,23.07,70.73,0.0
5725,0.348346244316486,0.446456697711262,17.55,70.73,0.0
5726,0.257250254548159,0.567213626499304,42.88,70.73,0.0
5727,0.300985702585572,0.700651608397508,71.05,70.73,0.0
5728,0.339813397977483,0.672021820272574,88.0,70.73,0.0
5729,0.18186040411065,0.682447617128117,99.47,70.73,0.0
5730,0.0414971497691644,0.773481088107592,116.82,70.73,0.0
5731,0.0004292870398849,0.63650522539751,190.31,70.73,0.0
5732,0.0,0.483361799992813,231.06,70.73,0.0
5733,0.0,0.462359576718585,143.82,70.73,0.0
5734,0.0,0.33705059159718,110.86,70.73,0.0
5735,0.0,0.38707632408245,107.54,70.73,0.0
5736,0.0,0.439235540514993,98.41,70.73,0.0
5737,0.0,0.464726684134134,89.91,70.73,0.0
5738,0.0,0.45122831604554,86.45,70.73,0.0
5739,0.0,0.38707632408245,87.3,70.73,0.0
5740,0.0,0.352956407888796,89.1,70.73,0.0
5741,0.0012722468039125,0.264992102142499,100.16,70.73,0.0
5742,0.030473565166042,0.360200360286042,125.76,70.73,0.0
5743,0.178642339112775,0.416042853102975,137.99,70.73,0.0
5744,0.369464268067451,0.162213259338767,116.01,70.73,0.0
5745,0.494903526853886,0.207090104320464,89.94,70.73,0.0
5746,0.545851581305791,0.179846151923218,73.72,70.73,0.0
5747,0.66636483094024,0.180836704179537,29.13,70.73,0.0
5748,0.701958034146809,0.0880329569547236,5.07,70.73,0.0
5749,0.687209473976005,0.0880329569547236,1.18,70.73,0.0
5750,0.626842077583294,0.02,2.33,70.73,0.0
5751,0.516636659281326,0.0,23.45,70.73,0.0
5752,0.360591099698674,0.0,52.5,70.73,0.0
5753,0.182957421043159,0.0,88.71,70.73,0.0
5754,0.0400448421271743,0.0262417291230175,116.06,70.73,0.0
5755,0.0001819352521097,0.0438059704990415,232.25,70.73,0.0
5756,0.0,0.0944942480786567,217.92,70.73,0.0
5757,0.0,0.139089223135176,120.52,70.73,0.0
5758,0.0,0.207053528881473,105.21,70.73,0.0
5759,0.0,0.311893798424178,92.47,70.73,0.0
5760,0.0,0.557507448671738,90.47,70.73,0.0
5761,0.0,0.70411458845991,91.31,70.73,0.0
5762,0.0,0.755887801989541,87.48,70.73,0.0
5763,0.0,0.784951105153215,89.2,70.73,0.0
5764,0.0,0.796961066921648,91.74,70.73,0.0
5765,3.20024508021472e-06,0.787675076986534,92.35,70.73,0.0
5766,0.0127891580292436,0.789808560933806,114.99,70.73,0.0
5767,0.0384304096601979,0.60685465286143,128.57,70.73,0.0
5768,0.177674798356975,0.373273759583281,121.0,70.73,0.0
5769,0.206313571346424,0.435121795743125,105.4,70.73,0.0
5770,0.263557446920773,0.574704357648735,87.56,70.73,0.0
5771,0.117865843288732,0.389518425990591,68.78,70.73,0.0
5772,0.139443078224914,0.135683317006407,35.14,70.73,0.0
5773,0.124500057563238,0.141871003223201,10.4,70.73,0.0
5774,0.101971496487872,0.253955225163152,8.17,70.73,0.0
5775,0.0705570638380001,0.177367474576086,54.84,70.73,0.0
5776,0.0713259042856057,0.1166534645112,78.56,70.73,0.0
5777,0.0890151458353385,0.101088341949888,92.37,70.73,0.0
5778,0.0267727996278952,0.0744942480786567,111.57,70.73,0.0
5779,0.0,0.0521592164325432,201.91,70.73,0.0
5780,0.0,0.0306882775796152,204.03,70.73,0.0
5781,0.0,0.0403679886008371,124.84,70.73,0.0
5782,0.0,0.0503679886008371,111.76,70.73,0.0
5783,0.0,0.0175642413760239,99.7,70.73,0.0
5784,0.0,0.0065620181017956,93.53,70.73,0.0
5785,0.0,0.0096797110212218,93.98,70.73,0.0
5786,0.0,0.0,89.81,70.73,0.0
5787,0.0,0.0,88.68,70.73,0.0
5788,0.0,0.0080329569547236,89.37,70.73,0.0
5789,0.0006611129524269,0.0065620181017956,101.23,70.73,0.0
5790,0.0214371857025614,0.0141262594778196,125.46,70.73,0.0
5791,0.0930540699061169,0.0206882775796152,134.47,70.73,0.0
5792,0.198675324959392,0.0206882775796152,126.24,70.73,0.0
5793,0.222504560332104,0.0311569931583149,108.71,70.73,0.0
5794,0.430427208134912,0.0365620181017956,92.19,70.73,0.0
5795,0.577674806152628,0.0386891587649032,84.4,70.73,0.0
5796,0.462428928298826,0.0486891587649032,65.78,70.73,0.0
5797,0.430783936047651,0.0752511768666988,45.25,70.73,0.0
5798,0.399822401437437,0.0580329569547236,51.32,70.73,0.0
5799,0.327688435698987,0.0993774363445184,79.45,70.73,0.0
5800,0.297805759081155,0.15252720503338,90.15,70.73,0.0
5801,0.146824085805981,0.110091446409404,105.38,70.73,0.0
5802,0.0225750900290409,0.105965186931585,123.51,70.73,0.0
5803,0.0,0.119403168829789,227.49,70.73,0.0
5804,0.0,0.0721592164325432,289.27,70.73,0.0
5805,0.0,0.0682525189556392,169.09,70.73,0.0
5806,0.0,0.0838380462684771,125.0,70.73,0.0
5807,0.0,0.0838380462684771,110.1,70.73,0.0
5808,0.0,0.0297117867906576,109.88,70.73,0.0
5809,0.0,0.0206882775796152,100.3,70.73,0.0
5810,0.0,0.0131240362035913,93.53,70.73,0.0
5811,0.0,0.0065620181017956,93.28,70.73,0.0
5812,0.0,0.0,97.62,70.73,0.0
5813,0.0,0.100091446409404,107.37,70.73,0.0
5814,0.0096950216162713,0.177681420270699,136.83,70.73,0.0
5815,0.0665687863348146,0.0658424928169338,151.06,70.73,0.0
5816,0.124764982187487,0.03,133.55,70.73,0.0
5817,0.13942999084893,0.0270307336804953,113.7,70.73,0.0
5818,0.163438002680031,0.01,98.24,70.73,0.0
5819,0.175261630842144,0.01,89.95,70.235,0.0
5820,0.217319445817708,0.02,86.13,70.07,0.0
5821,0.235917508141414,0.0370307336804953,80.2,70.07,0.0
5822,0.163432995871181,0.0286891587649032,79.08,70.07,0.0
5823,0.213113228446914,0.0270307336804953,81.98,70.07,0.0
5824,0.198993704691129,0.0365620181017956,86.35,70.07,0.0
5825,0.0892148037212535,0.0180329569547236,101.96,70.07,0.0
5826,0.0063596584998661,0.0075642413760239,119.99,70.07,0.0
5827,0.0,0.0075642413760239,156.11,70.07,0.0
5828,0.0,0.0065620181017956,137.29,70.07,0.0
5829,0.0,0.0175642413760239,112.71,70.07,0.0
5830,0.0,0.0165620181017956,96.83,70.07,0.0
5831,0.0,0.0165620181017956,95.36,70.07,0.0
5832,0.0,0.0241262594778196,107.67,70.07,0.0
5833,0.0,0.0080329569547236,105.44,70.07,0.0
5834,0.0,0.0,102.06,70.07,0.0
5835,0.0,0.0,99.04,70.07,0.0
5836,0.0,0.0,96.65,70.07,0.0
5837,0.0006563281993728,0.0180329569547236,98.07,70.07,0.0
5838,0.0338299461444821,0.105965186931585,109.97,70.07,0.0
5839,0.139337351881332,0.106216824701936,110.75,70.07,0.0
5840,0.152452248504402,0.0470307336804953,109.97,70.07,0.0
5841,0.128972322772859,0.0665620181017956,84.92,70.07,0.0
5842,0.129337549511407,0.145251176866699,60.13,70.07,0.0
5843,0.103178390059861,0.154274686077741,18.34,70.07,0.0
5844,0.187697755113067,0.184930887887921,0.47,70.07,0.0
5845,0.440513055049222,0.213284133821422,-0.59,70.07,0.0
5846,0.4944129012815,0.317090104320464,-0.8,70.07,0.0
5847,0.393963705963528,0.336801891111121,2.55,70.07,0.0
5848,0.23842436381438,0.139089223135176,23.71,70.07,0.0
5849,0.125266010719991,0.302582076003793,80.02,70.07,0.0
5850,0.0205181489528901,0.302896021698407,117.3,70.07,0.0
5851,0.0,0.122901536918383,148.29,70.07,0.0
5852,0.0,0.104526323848092,126.78,70.07,0.0
5853,0.0,0.308141870831361,107.29,70.07,0.0
5854,0.0,0.397858985355763,99.85,70.07,0.0
5855,0.0,0.194592037772226,89.23,70.07,0.0
5856,0.0,0.15489431244893,93.76,70.07,0.0
5857,0.0,0.0894095121139541,85.98,70.07,0.0
5858,0.0,0.105182525658272,80.37,70.07,0.0
5859,0.0,0.169777500714791,80.14,70.07,0.0
5860,0.0,0.162927269403653,81.2,70.07,0.0
5861,0.0001316034069029,0.149121298904612,80.16,70.07,0.0
5862,0.0160785601296368,0.102847494012158,79.49,70.07,0.0
5863,0.0541526002860003,0.0886205075564763,73.1,70.07,0.0
5864,0.144053595314543,0.0769300067026328,60.63,70.07,0.0
5865,0.332223402717064,0.057564241376024,41.27,70.07,0.0
5866,0.141497672602527,0.03,12.73,70.07,0.0
5867,0.158592296579342,0.0762417291230175,-0.79,70.07,0.0
5868,0.262717499200146,0.139377436344519,-9.17,70.07,0.0
5869,0.520313990872619,0.172281910547194,-24.0,70.07,0.0
5870,0.575994997127025,0.0480329569547236,-19.94,70.07,100000.0
5871,0.475361229282763,0.154962963657356,-4.99,70.07,100000.0
5872,0.340905874763886,0.353363909212917,25.56,70.07,0.0
5873,0.168616212972211,0.143215482612996,78.28,70.07,0.0
5874,0.0302136803339879,0.0621592164325432,109.11,70.07,0.0
5875,0.0,0.0403679886008371,131.6,70.07,0.0
5876,0.0,0.0487212345343389,123.91,70.07,0.0
5877,0.0,0.0952832526361345,107.63,70.07,0.0
5878,0.0,0.170091446409404,102.02,70.07,0.0
5879,0.0,0.215676973722242,91.5,70.07,0.0
5880,0.0,0.29918066954458,91.24,70.07,0.0
5881,0.0,0.448886941115262,94.77,70.07,0.0
5882,0.0,0.519839902382169,92.39,70.07,0.0
5883,0.0,0.567878374556868,92.51,70.07,0.0
5884,0.0,0.597578302843385,91.59,70.07,0.0
5885,1.92272782147415e-05,0.662746579548064,101.52,70.07,0.0
5886,0.018738811286223,0.725199524409926,114.73,70.07,0.0
5887,0.117541913309551,0.654014314573773,134.95,70.07,0.0
5888,0.3192316488603,0.552114938434209,131.94,70.07,0.0
5889,0.469701610469743,0.374740464372148,122.64,70.07,0.0
5890,0.57354842919453,0.29299592061208,102.83,70.07,0.0
5891,0.627981872276453,0.284441126979737,90.82,70.07,0.0
5892,0.639700271046137,0.23886966113426,85.05,70.07,0.0
5893,0.581838696158535,0.277090104320464,81.19,70.07,0.0
5894,0.327630658780214,0.266087881046236,83.63,70.07,0.0
5895,0.240174203235276,0.161838927453765,88.24,70.07,0.0
5896,0.131669791347801,0.114962963657356,93.63,70.07,0.0
5897,0.0316806880835358,0.0738380462684772,112.88,70.07,0.0
5898,0.0047371342336764,0.095182525658272,137.78,70.07,0.0
5899,0.0,0.0820584894546807,255.4,70.07,0.0
5900,0.0,0.0652832526361345,212.06,70.07,0.0
5901,0.0,0.0497117867906576,131.9,70.07,0.0
5902,0.0,0.105965186931585,114.24,70.07,0.0
5903,0.0,0.107276028166682,103.84,70.07,0.0
5904,0.0,0.147655687785428,99.6,70.07,0.0
5905,0.0,0.0925272050333803,93.1,70.07,0.0
5906,0.0,0.0480329569547236,91.56,70.07,0.0
5907,0.0,0.0362417291230175,93.27,70.07,0.0
5908,0.0,0.0503679886008371,96.24,70.07,0.0
5909,0.0,0.0479322299768611,102.68,70.07,0.0
5910,0.0118600167003049,0.0572760281666815,137.21,70.07,0.0
5911,0.075077669157324,0.0238059704990415,151.06,70.07,0.0
5912,0.178427672926683,0.0286891587649032,133.95,70.07,0.0
5913,0.212763461526797,0.0265620181017956,115.98,70.07,0.0
5914,0.169252171208497,0.04,98.88,70.07,0.0
5915,0.386608889605992,0.03,90.02,70.07,0.0
5916,0.430843525348842,0.0480329569547236,84.8,70.07,0.0
5917,0.414297551124094,0.173284133821422,82.69,70.07,0.0
5918,0.47119399957085,0.24952586294444,84.13,70.07,0.0
5919,0.467738117742896,0.0980329569547236,86.67,70.07,0.0
5920,0.326227108308643,0.104274686077741,91.21,70.07,0.0
5921,0.143603561272448,0.0818389274537651,123.93,70.07,0.0
5922,0.0179901252643002,0.0679322299768611,300.01,70.07,0.0
5923,0.0,0.0538059704990415,656.37,70.07,0.0
5924,0.0,0.0744942480786567,520.32,70.07,0.0
5925,0.0,0.0516905008538435,216.97,70.07,0.0
5926,0.0,0.0241262594778196,133.2,70.07,0.0
5927,0.0,0.0141262594778196,117.56,70.07,0.0
5928,0.0,0.0175642413760239,108.17,70.07,0.0
5929,0.0,0.0241262594778196,101.02,70.07,0.0
5930,0.0,0.0275642413760239,99.03,70.07,0.0
5931,0.0,0.127276028166682,99.98,70.07,0.0
5932,0.0,0.238421162820855,99.06,70.07,0.0
5933,0.0,0.255485440912933,109.37,70.07,0.0
5934,0.0262055071296124,0.333886386468494,144.02,70.07,0.0
5935,0.139707246827543,0.41462612901865,181.16,70.07,0.0
5936,0.299955241379495,0.369958659285959,155.89,70.07,0.0
5937,0.452981428555349,0.134594975056519,125.29,70.07,0.0
5938,0.560758097310629,0.19886966113426,107.21,70.07,0.0
5939,0.610279656600306,0.20952586294444,96.06,70.07,0.0
5940,0.62316325545479,0.284120838000959,92.0,70.07,0.0
5941,0.608350281630047,0.354120838000959,90.49,70.07,0.0
5942,0.539699246629986,0.488929031774229,89.2,70.07,0.0
5943,0.427902406120834,0.425811338854803,92.72,70.07,0.0
5944,0.283411841577527,0.483087367021484,101.85,70.07,0.0
5945,0.122483147268155,0.454175708971372,123.97,70.07,0.0
5946,0.0144063044410734,0.365800495901082,155.7,70.07,100000.0
5947,0.0,0.466825514376288,320.07,70.07,100000.0
5948,0.0,0.27742151748231,189.23,70.07,100000.0
5949,0.0,0.27811613834609,130.42,70.07,100000.0
5950,0.0,0.369486350221156,108.59,70.07,100000.0
5951,0.0,0.43401542386731,99.58,70.07,100000.0
5952,0.0,0.276676259712177,101.27,70.07,100000.0
5953,0.0,0.128652583325912,94.6,70.07,115070.0
5954,0.0,0.111088341949888,90.0,70.07,115070.0
5955,0.0,0.0810562661804524,87.11,70.07,115070.0
5956,0.0,0.0497117867906576,80.92,70.07,115070.0
5957,7.92049508912944e-05,0.0587212345343389,84.7,70.07,115070.0
5958,0.0415994177303219,0.120097789693569,109.05,70.07,115070.0
5959,0.189562735531483,0.0638380462684772,113.6,70.07,115070.0
5960,0.367856439634831,0.119340860905527,119.04,70.07,115070.0
5961,0.457116179674238,0.0645949750565193,97.68,70.07,115070.0
5962,0.182481074281806,0.424120838000959,71.04,70.07,115070.0
5963,0.285646190906124,0.257410393299242,0.11,70.07,115070.0
5964,0.182501595368992,0.277558819899164,-3.05,70.07,115070.0
5965,0.209191256885895,0.491685079376983,-11.7,70.07,115070.0
5966,0.153797320554411,0.471685079376983,-19.68,70.07,115070.0
5967,0.164968704409166,0.592809996765862,-7.02,70.07,115070.0
5968,0.108918137496427,0.41964938512328,-0.01,70.07,115070.0
5969,0.0441760928390428,0.351616428168556,36.13,70.07,115070.0
5970,0.0052338967239097,0.520363395188166,84.95,70.07,115070.0
5971,0.0,0.350963632358249,99.74,70.07,86302.5
5972,0.0,0.479635604885266,92.93,70.07,0.0
5973,0.0,0.532353233434419,80.1,70.07,0.0
5974,0.0,0.445109281037174,80.03,70.07,0.0
5975,0.0,0.240865842664679,64.61,70.07,0.0
5976,0.0,0.194938059236275,64.79,70.07,0.0
5977,0.0,0.0569300067026328,61.0,70.07,0.0
5978,0.0,0.101744543760068,51.22,70.07,0.0
5979,0.0,0.167027796396202,48.58,70.07,0.0
5980,0.0,0.0979643057462967,57.75,70.07,0.0
5981,2.54737432894304e-06,0.0582525189556392,69.86,70.07,0.0
5982,0.0408393714620811,0.248430084040703,93.29,70.07,0.0
5983,0.190398939868831,0.361303310538132,119.48,70.07,0.0
5984,0.370232084922137,0.326328488376635,120.37,70.07,0.0
5985,0.508860186890391,0.209089223135176,100.09,70.07,0.0
5986,0.59128932332883,0.435491049876025,80.0,70.07,0.0
5987,0.33804046834708,0.370896074819505,59.51,67.7675,0.0
5988,0.330388585462375,0.447926808500001,31.54,67.0,0.0
5989,0.334896118365141,0.366801891111121,12.48,67.0,0.0
5990,0.197554665084608,0.590406313911322,14.53,67.0,0.0
5991,0.168433657299365,0.530406313911322,30.06,67.0,0.0
5992,0.12232229101369,0.352304705748172,71.18,67.0,0.0
5993,0.0458872520307945,0.405397494246516,87.56,67.0,0.0
5994,0.0031777656712532,0.327490996754926,100.27,67.0,0.0
5995,0.0,0.507481716186467,129.0,67.0,0.0
5996,0.0,0.584069466773534,136.49,67.0,0.0
5997,0.0,0.696279320112429,99.76,67.0,0.0
5998,0.0,0.799625855601229,95.36,67.0,0.0
5999,0.0,0.797164364491983,92.88,67.0,0.0
6000,0.0,0.745885599026322,102.47,67.0,0.0
6001,0.0,0.809600123115959,96.9,67.0,0.0
6002,0.0,0.738321357650298,96.3,67.0,0.0
6003,0.0,0.540288400695574,95.31,67.0,0.0
6004,0.0,0.756901883767911,98.29,67.0,0.0
6005,0.0,0.796190076666245,101.02,67.0,0.0
6006,0.0066866456616918,0.742475552576608,103.88,67.0,0.0
6007,0.0332500176538845,0.760078759841074,104.71,67.0,0.0
6008,0.0656647537386346,0.569265397697357,95.44,67.0,0.0
6009,0.0800622445491672,0.34569976892322,84.19,67.0,0.0
6010,0.0684737865338365,0.513361799992813,51.52,67.0,0.0
6011,0.0850448966646193,0.408113201061797,14.17,67.0,0.0
6012,0.110647732069652,0.693726382593778,5.48,67.0,0.0
6013,0.132347228232458,0.657639423354847,1.02,67.0,0.0
6014,0.126956028472912,0.4537756446011,0.44,67.0,0.0
6015,0.122369337607861,0.400582957189081,8.41,67.0,0.0
6016,0.125088931131552,0.409980798285126,49.62,67.0,0.0
6017,0.042477802358326,0.357465264269655,101.4,67.0,0.0
6018,0.0039278565448,0.356142752016649,128.57,67.0,0.0
6019,0.0,0.18077972398902,150.4,67.0,0.0
6020,0.0,0.0846207075417899,133.0,67.0,0.0
6021,0.0,0.108646240041747,101.9,67.0,0.0
6022,0.0,0.0438059704990415,92.32,67.0,0.0
6023,0.0,0.0406882775796153,89.24,67.0,0.0
6024,0.0,0.0331240362035913,93.91,67.0,0.0
6025,0.0,0.20627086760816,86.46,67.0,0.0
6026,0.0,0.323932898677753,83.68,67.0,0.0
6027,0.0,0.362642462194183,82.0,67.0,0.0
6028,0.0,0.23673958318686,82.39,67.0,0.0
6029,0.0,0.166685540280636,85.1,67.0,0.0
6030,0.0159488935445999,0.126216824701936,83.36,67.0,0.0
6031,0.0809199531695719,0.0618452707379302,82.07,67.0,0.0
6032,0.143720642569654,0.0703743318850022,76.73,67.0,0.0
6033,0.188391744572751,0.0580329569547236,40.58,67.0,0.0
6034,0.148612768209048,0.597319134376069,8.29,67.0,0.0
6035,0.188180415343696,0.723055291252049,0.44,67.0,0.0
6036,0.273034397562778,0.713055291252049,0.04,67.0,0.0
6037,0.387321192169447,0.669617309353844,0.01,67.0,0.0
6038,0.264486439776109,0.648961107543665,1.16,67.0,0.0
6039,0.14109258662497,0.590619532628072,3.17,67.0,0.0
6040,0.112423520163366,0.42964938512328,58.62,67.0,0.0
6041,0.0865598503428771,0.304985758858334,95.99,67.0,0.0
6042,0.0071599907846081,0.199708849506364,119.55,67.0,0.0
6043,0.0,0.118652583325912,124.15,67.0,0.0
6044,0.0,0.0648145370574348,128.12,67.0,0.0
6045,0.0,0.0316905008538435,117.2,67.0,0.0
6046,0.0,0.0141262594778196,105.8,67.0,0.0
6047,0.0,0.0,97.13,67.0,0.0
6048,0.0,0.0,86.41,67.0,0.0
6049,0.0,0.0,85.76,67.0,0.0
6050,0.0,0.02,84.1,67.0,0.0
6051,0.0,0.0280329569547236,82.03,67.0,0.0
6052,0.0,0.0065620181017956,85.11,67.0,0.0
6053,1.72620681510233e-05,0.0009764907889576,85.79,67.0,0.0
6054,0.0332367672220803,0.01,118.47,67.0,50000.0
6055,0.171882719239047,0.03,140.62,67.0,100000.0
6056,0.325466533260351,0.0586891587649032,159.57,67.0,50000.0
6057,0.484288346374349,0.0665620181017956,129.68,67.0,0.0
6058,0.577764956622393,0.0752511768666988,110.87,67.0,0.0
6059,0.630082077029834,0.0586891587649032,100.74,67.0,0.0
6060,0.639087534502658,0.04,94.98,67.0,0.0
6061,0.604073380583135,0.0945949750565193,89.17,67.0,0.0
6062,0.527866233244399,0.122815418242723,82.06,67.0,0.0
6063,0.401093867519327,0.180560161988104,83.98,67.0,0.0
6064,0.246063919646271,0.307761195662194,78.68,67.0,0.0
6065,0.083453798407237,0.377177051060313,92.8,67.0,0.0
6066,0.0055284744007586,0.404421003457559,113.15,67.0,0.0
6067,0.0,0.467790334147336,114.56,67.0,0.0
6068,0.0,0.589680726571642,111.53,67.0,0.0
6069,0.0,0.597976164250438,96.02,67.0,0.0
6070,0.0,0.656280148176618,87.94,67.0,0.0
6071,0.0,0.770136568095781,79.52,67.0,0.0
6072,0.0,0.746082365826259,67.34,67.0,0.0
6073,0.0,0.471008754044625,59.79,67.0,0.0
6074,0.0,0.353364737277106,61.47,67.0,0.0
6075,0.0,0.29265072721222,61.36,67.0,0.0
